Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2012,01,01,27.655792,27.260834,27.41156,0.0,8.199293,77.555046
2012,01,02,27.445862,27.042297,27.073944,0.0,6.6663284,81.38617
2012,01,03,27.481018,27.031097,26.992767,0.0,7.344076,79.39566
2012,01,04,27.505157,26.93274,27.100098,0.0,10.033234,72.028076
2012,01,05,26.840576,26.315948,26.579346,0.0,8.09214,76.737335
2012,01,06,26.947845,26.434448,26.660797,0.0,8.792055,74.846375
2012,01,07,27.293945,26.783173,26.953735,0.0,10.560144,70.30465
2012,01,08,27.109528,26.61789,26.83493,0.0,8.100157,77.06238
2012,01,09,27.361359,26.899872,27.204315,0.0,8.002993,77.8244
2012,01,10,27.727386,27.245422,27.516327,0.0,8.70541,76.315445
2012,01,11,27.839783,27.34372,27.591309,0.0,9.532558,74.17868
2012,01,12,27.40863,26.844208,27.006958,0.0,10.798569,69.7291
2012,01,13,27.293457,26.667603,26.48877,0.0,12.5107765,63.842236
2012,01,14,26.67038,25.957275,25.858368,0.0,14.987726,55.037445
2012,01,15,26.520966,25.813446,25.816162,0.0,15.154991,54.421703
2012,01,16,26.592926,25.889008,25.99411,0.0,15.038517,55.246605
2012,01,17,26.689087,26.112518,26.145721,0.0,10.661175,68.55675
2012,01,18,26.821869,26.39148,26.341187,0.0,7.590307,77.870995
2012,01,19,27.051605,26.685455,26.904388,0.0,5.9898643,83.10741
2012,01,20,26.541473,26.202332,26.642548,0.0,5.088995,85.42497
2012,01,21,27.222809,26.89737,27.1008,4.2000003,6.226595,82.641426
2012,01,22,27.007446,26.661896,26.946777,0.06666667,7.4205456,79.124725
2012,01,23,27.179352,26.83432,27.233185,0.0,6.917967,80.86337
2012,01,24,27.878662,27.434387,27.872437,0.0,8.692936,76.837006
2012,01,25,27.948822,27.555634,27.973724,0.0,8.143358,78.42938
2012,01,26,27.713257,27.357758,27.664398,0.0,7.155802,80.69946
2012,01,27,27.308014,26.954529,27.356995,1.0666667,6.351343,82.55795
2012,01,28,27.19638,26.803192,27.196136,1.3333333,5.9815407,83.41771
2012,01,29,27.266998,26.909943,27.420715,0.0,6.629318,81.862465
2012,01,30,26.980316,26.567871,27.303131,0.0,6.3913136,82.39264
2012,01,31,27.58252,27.261078,27.84848,0.0,7.0792255,81.110435
2012,02,01,27.47641,27.160736,27.913818,0.0,7.342497,80.48259
2012,02,02,27.065247,26.690948,27.457977,1.7333332,6.536684,82.15493
2012,02,03,27.054474,26.706665,27.299316,6.533333,6.5188694,82.03722
2012,02,04,27.443085,27.12909,27.579254,0.33333334,6.606058,82.0932
