Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2019,01,01,27.239838,26.065033,25.903503,0.25,23.079067,30.9488
2019,01,02,26.901764,25.712524,26.130585,0.0,23.634573,30.231544
2019,01,03,26.985016,25.817535,26.07019,0.0,23.318182,30.918976
2019,01,04,27.427368,26.306152,26.26535,0.0,23.658455,30.71557
2019,01,05,27.875824,26.833069,26.691925,0.0,25.70071,26.606358
2019,01,06,27.37854,26.130402,25.99533,0.0,23.277548,30.732935
2019,01,07,26.977875,25.758575,25.603302,2.0,22.831783,30.460676
2019,01,08,26.768341,25.661133,25.353607,0.125,23.388515,27.699324
2019,01,09,27.24405,26.050201,26.27539,0.0,24.026512,29.679466
2019,01,10,27.230438,26.285736,26.602295,0.0,15.870096,54.439556
2019,01,11,28.255707,27.1604,27.206543,0.0,18.74772,48.058483
2019,01,12,28.304047,27.10498,27.058594,0.0,22.53593,37.018032
2019,01,13,28.063568,27.13681,27.44455,0.0,14.4983425,60.388535
2019,01,14,27.994385,27.179901,27.857178,0.0,13.439268,64.1581
2019,01,15,28.247314,27.276794,28.388824,0.0,17.888138,53.749603
2019,01,16,28.25534,27.34726,27.651093,0.0,18.532854,49.9745
2019,01,17,28.102295,27.179474,27.858765,0.0,14.952105,60.12713
2019,01,18,28.589508,27.758423,28.426788,0.0,14.638664,62.23476
2019,01,19,28.343323,27.576477,27.865234,0.0,14.301067,61.877666
2019,01,20,28.192444,27.457336,27.207947,0.0,12.70986,64.7896
2019,01,21,28.464691,27.680542,27.843353,0.0,14.782185,60.544743
2019,01,22,28.824493,27.828705,28.066925,0.0,17.094515,54.96465
2019,01,23,28.689789,27.936005,28.37613,0.0,14.240252,63.154125
2019,01,24,27.114197,26.480133,26.349884,0.75,8.407722,75.50047
2019,01,25,27.984589,27.144348,27.054596,0.0,12.90107,63.936443
2019,01,26,29.001862,28.02121,28.24887,0.0,16.738201,56.36866
2019,01,27,28.943634,28.188904,28.252838,0.0,13.987614,63.547016
2019,01,28,26.700897,26.168793,26.36316,1.25,7.609215,77.84465
2019,01,29,27.54953,26.853485,26.176117,1.625,9.242411,72.79012
2019,01,30,27.280823,26.513702,27.007874,9.875,10.836456,69.62453
2019,01,31,27.848602,27.088959,27.507416,0.0,11.844965,67.75691
2019,02,01,27.40628,26.585358,27.257599,0.0,8.673708,76.04097
2019,02,02,26.43747,25.94345,26.525208,3.0,5.671736,83.643166
2019,02,03,28.413055,27.549042,28.053925,0.0,13.030859,65.644264
2019,02,04,28.757599,27.907959,28.466187,0.0,13.215544,65.98422
2019,02,05,28.916687,28.090302,28.313019,0.0,13.07383,66.04765
2019,02,06,28.899475,28.073578,28.66333,0.625,15.477068,60.61715
2019,02,07,28.617615,27.836151,28.488037,0.0,14.199547,63.497894
2019,02,08,28.734497,27.908203,27.759033,0.0,13.406139,64.04075
2019,02,09,28.96756,27.883423,28.039307,0.0,22.582779,40.409912
2019,02,10,28.432129,27.280304,28.120636,0.0,28.999743,23.839403
2019,02,11,28.778168,27.57257,28.15561,0.0,28.905773,24.240845
2019,02,12,28.566986,27.167328,27.467865,0.0,26.526783,27.624134
2019,02,13,28.713348,27.414734,28.144379,0.0,25.217327,33.864613
2019,02,14,28.48816,27.440186,27.979584,0.0,16.474873,56.37529
2019,02,15,28.985443,27.853699,28.225525,0.0,25.569862,33.25648
2019,02,16,28.633545,27.467468,28.135803,0.0,28.823284,24.369753
2019,02,17,28.185883,27.24759,27.8284,0.0,15.4639,58.689083
2019,02,18,29.29538,28.235626,28.814789,0.0,17.37714,56.16934
2019,02,19,29.697601,28.667084,29.278107,0.0,19.739826,51.52834
2019,02,20,29.590576,28.76358,29.545288,0.0,16.357098,60.449894
2019,02,21,29.467987,28.682648,29.562012,1.25,14.650061,64.61154
2019,02,22,28.607971,27.805908,28.976624,0.0,12.510834,68.738464
2019,02,23,28.07367,27.375458,28.1315,3.625,10.471659,72.51622
2019,02,24,26.81073,26.121307,26.387451,8.0,7.79945,77.323326
2019,02,25,26.832123,26.14502,27.01535,2.75,9.82106,72.482864
2019,02,26,25.489319,24.924042,24.099335,5.0,4.6353493,84.5546
2019,02,27,26.977386,26.184296,26.54007,0.0,12.485466,64.024475
