Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2018,01,01,27.82492,26.587921,26.779846,0.0,25.686214,27.026745
2018,01,02,27.224487,25.952698,25.918365,0.0,22.88329,31.59484
2018,01,03,27.385345,26.29483,26.2724,0.0,24.96006,26.934246
2018,01,04,27.684052,26.512054,27.217743,0.0,27.543482,23.739542
2018,01,05,26.733948,25.454468,26.294403,0.0,26.363304,22.926832
2018,01,06,26.212372,24.841217,25.066345,0.0,20.922235,34.206657
2018,01,07,26.364777,25.288391,25.451172,0.0,13.879864,57.34169
2018,01,08,27.915314,26.750183,27.31076,0.0,16.530714,54.4801
2018,01,09,28.399506,27.111084,28.085205,0.0,21.097822,44.47721
2018,01,10,27.388275,26.349182,27.338928,0.0,15.67074,56.919415
2018,01,11,27.825531,26.671143,27.666595,0.0,18.9713,48.837437
2018,01,12,27.761505,26.547089,27.669586,0.0,21.226912,42.764435
2018,01,13,27.160858,25.867523,26.937561,0.0,22.082727,37.843807
2018,01,14,26.985565,25.756592,26.914185,0.0,20.712376,41.620693
2018,01,15,27.625153,26.579956,27.191132,0.0,18.131214,49.72107
2018,01,16,28.437225,27.499756,27.687927,0.0,15.164122,59.155792
2018,01,17,28.677399,27.56247,27.996002,0.0,18.42979,51.2455
2018,01,18,28.13443,26.995178,27.863617,0.0,20.135277,46.320366
2018,01,19,28.063873,27.11905,28.01355,0.0,15.653814,58.631508
2018,01,20,28.489777,27.516083,28.404938,0.0,16.787825,56.63519
2018,01,21,28.99054,27.962616,28.82901,0.0,18.835157,52.530933
2018,01,22,28.294891,26.958618,28.069214,0.05,26.080704,31.299786
2018,01,23,27.921509,26.80838,27.572235,0.0,22.083332,40.11492
2018,01,24,28.530884,27.48233,28.135895,0.05,21.28878,44.140045
2018,01,25,27.854095,26.603363,26.7789,1.25,25.092697,28.70892
2018,01,26,28.04245,26.891083,27.038239,1.3,20.765293,41.897015
2018,01,27,28.4805,27.276642,27.55606,0.0,20.840965,43.430405
2018,01,28,28.737976,27.616425,27.843933,0.0,20.425426,45.484158
2018,01,29,29.102783,27.763,28.187103,0.0,21.694279,43.245758
2018,01,30,28.64212,27.367126,28.090729,0.0,24.983337,34.27295
2018,01,31,28.480316,27.124023,28.192474,0.05,27.263466,28.698563
2018,02,01,28.515472,27.187134,27.997803,0.0,22.447298,40.623753
2018,02,02,29.12146,28.184326,28.977173,0.0,16.731127,58.194305
2018,02,03,29.867035,28.739014,29.209534,0.0,18.538752,54.29669
2018,02,04,29.769012,28.58496,29.914398,0.0,22.221714,47.400684
2018,02,05,30.058441,29.05426,29.946014,0.0,18.584776,56.08937
2018,02,06,30.104034,29.168793,30.227386,0.0,17.541122,59.22019
2018,02,07,29.793518,29.07193,30.005798,1.75,14.112043,66.77167
2018,02,08,29.538605,28.808685,29.709076,3.35,13.284962,68.180084
2018,02,09,28.668945,27.911682,28.566925,7.2,10.029913,74.33457
2018,02,10,29.07837,28.367706,29.198578,0.0,12.324638,69.59699
2018,02,11,28.767609,28.140472,28.407623,0.55,10.863525,71.942696
2018,02,12,29.571014,28.627075,29.671265,0.0,18.113869,56.519295
2018,02,13,29.454895,28.466614,29.772675,0.15,21.304214,49.159195
2018,02,14,29.825867,28.917816,29.807373,0.25,18.00335,57.12224
2018,02,15,30.355347,29.472382,30.644257,0.85,17.74575,59.718864
2018,02,16,30.05304,29.19696,30.18872,0.0,16.539864,61.462437
2018,02,17,30.327118,29.468262,30.451843,0.0,16.519949,62.085663
2018,02,18,28.30011,27.66391,28.219452,0.25,9.989185,73.91659
2018,02,19,29.274628,28.54248,29.53244,0.45,15.133415,63.38151
2018,02,20,28.278656,27.426727,27.483368,3.45,8.568157,76.64381
2018,02,21,28.823853,28.099457,28.722595,0.05,11.9941025,69.58475
2018,02,22,28.751556,28.014862,29.397705,0.3,13.768356,66.42435
2018,02,23,27.696838,26.852142,27.811432,8.75,8.944651,76.08118
