Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2012,01,01,27.18686,26.413666,26.52649,0.0,8.073532,76.71833
2012,01,02,27.174683,26.306183,26.249023,0.0,8.6172905,74.739655
2012,01,03,27.107117,26.19223,26.039825,0.0,9.180487,72.75351
2012,01,04,27.157013,26.037598,26.405945,0.0,13.224501,61.592113
2012,01,05,26.348053,25.312836,25.512848,0.0,10.270176,68.55125
2012,01,06,26.428497,25.440887,25.73529,0.0,10.368992,68.66548
2012,01,07,26.915497,25.905273,26.063965,0.0,13.901552,58.80093
2012,01,08,26.575287,25.612946,25.943298,0.0,9.931629,70.35516
2012,01,09,27.11612,26.179901,26.723328,0.0,10.029486,71.4117
2012,01,10,27.385223,26.371307,26.806519,0.0,10.971798,68.87859
2012,01,11,27.171783,26.151794,26.296906,0.0,11.724613,65.72814
2012,01,12,26.715057,25.604095,25.740082,0.0,12.691235,61.65869
2012,01,13,26.573456,25.3555,25.099152,0.0,14.36005,54.93079
2012,01,14,25.732758,24.472198,24.003998,0.0,17.178913,42.42936
2012,01,15,25.466705,24.132599,24.112183,0.0,16.739231,44.266422
2012,01,16,26.107727,24.681091,24.591034,0.0,16.63498,46.18147
2012,01,17,25.792816,24.671112,24.450714,0.0,12.388895,59.580387
2012,01,18,26.037384,25.166748,24.987885,0.0,8.37999,73.52411
2012,01,19,26.71878,26.000946,26.514862,0.0,6.7812386,80.431496
2012,01,20,26.407562,25.751404,26.517181,0.125,5.4618435,84.24101
2012,01,21,27.001495,26.370148,26.519073,3.125,5.602043,83.8383
2012,01,22,26.867188,26.25351,26.64743,0.0,7.7895336,77.69697
2012,01,23,27.069794,26.333466,27.039398,0.0,8.509272,76.191986
2012,01,24,27.834137,27.032715,27.798553,0.0,9.959709,73.34675
2012,01,25,27.801605,27.13919,27.711212,0.0,8.418367,77.35619
2012,01,26,27.422638,26.739532,27.53482,0.0,7.4377193,79.78632
2012,01,27,26.66211,26.051453,26.704529,0.125,5.8245926,83.37903
2012,01,28,26.519257,25.90213,26.88913,0.625,5.3430595,84.917984
2012,01,29,26.384247,25.702698,26.910309,0.0,5.412924,84.73981
2012,01,30,26.15506,25.523895,26.878448,4.125,5.4477825,84.61271
2012,01,31,26.903625,26.306671,27.536285,0.0,6.498417,82.34061
2012,02,01,26.667023,26.112976,27.662598,0.0,6.668173,82.012794
2012,02,02,26.491638,25.841705,26.987762,6.75,5.959955,83.27399
2012,02,03,26.262482,25.59253,26.554749,4.75,5.235754,84.926796
2012,02,04,27.207611,26.55716,27.479553,0.0,7.038866,80.80826
2012,02,05,27.531036,26.912872,27.86789,0.875,7.176916,80.871475
2012,02,06,26.88443,26.286774,27.224518,3.5,5.89744,83.67807
2012,02,07,26.885284,26.349213,26.94873,0.0,7.8317738,77.970406
2012,02,08,26.41391,25.768341,26.47116,0.625,7.6408176,77.89409
2012,02,09,26.542084,25.917908,26.267212,0.0,7.039238,79.38767
2012,02,10,26.70871,25.99115,26.372284,0.0,8.480301,75.32166
2012,02,11,26.65738,25.986603,26.587738,0.0,6.3723774,81.69024
2012,02,12,26.964264,26.332306,27.20935,0.0,7.1826057,80.10351
2012,02,13,26.017273,25.48764,26.000458,0.75,4.8411903,85.598434
2012,02,14,26.386078,25.872925,26.763214,0.0,5.9698257,83.0234
2012,02,15,25.314148,24.67514,25.709076,0.25,3.3745956,89.78628
