Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2009,01,01,27.433105,26.79892,27.389923,0.25,8.331062,77.16538
2009,01,02,26.920929,26.238007,26.746552,0.0,8.289602,76.40341
2009,01,03,26.961395,26.236633,26.160614,0.0,8.06192,76.24374
2009,01,04,27.358124,26.576965,26.397858,0.0,9.732664,71.71995
2009,01,05,27.396332,26.670624,26.554596,0.0,8.441835,75.696594
2009,01,06,28.097778,27.39566,27.59372,0.0,9.222113,75.023125
2009,01,07,27.73703,27.050812,27.572662,0.0,8.136938,77.93499
2009,01,08,27.37561,26.711304,27.390656,0.75,7.79298,78.641136
2009,01,09,26.410675,25.769012,26.406769,2.0,4.8445835,85.93057
2009,01,10,26.464508,25.861786,26.204102,2.25,5.474308,83.910164
2009,01,11,26.642487,26.022827,26.703491,0.375,5.058466,85.564354
2009,01,12,26.286377,25.818695,26.22232,5.75,4.507,86.7675
2009,01,13,26.416779,25.738983,25.960114,0.0,5.604824,83.28687
2009,01,14,27.463104,26.707092,27.044342,0.0,8.428152,76.425804
2009,01,15,27.778656,27.120544,27.265839,0.0,9.210564,74.570335
2009,01,16,26.821991,26.168488,26.253265,0.0,5.278595,84.53043
2009,01,17,26.592072,25.951752,26.017914,0.25,4.491436,86.65269
2009,01,18,26.536652,25.940735,26.148773,0.0,4.635374,86.33125
2009,01,19,26.197449,25.669647,25.782013,0.75,5.06616,84.732735
2009,01,20,26.449615,25.875275,26.106781,0.0,7.2977676,78.426865
2009,01,21,27.301117,26.514923,26.081757,0.0,9.580448,71.63698
2009,01,22,27.7305,26.76007,26.38974,0.75,12.812035,62.75441
2009,01,23,27.157257,26.144684,25.87564,0.0,14.913338,55.306404
2009,01,24,25.798767,24.798676,24.511108,0.0,14.146614,54.012413
2009,01,25,26.296082,25.310547,25.199432,0.0,11.094831,65.38628
2009,01,26,26.887238,25.999268,25.958405,0.0,9.392538,71.98937
2009,01,27,27.17746,26.388214,26.70697,0.0,8.166714,76.698944
2009,01,28,27.440887,26.774628,26.899628,0.0,7.515993,78.797485
2009,01,29,27.196014,26.526825,26.887543,0.0,5.6442833,84.06622
2009,01,30,27.179474,26.546173,26.52478,1.625,5.5376644,84.02941
2009,01,31,26.873108,26.25589,26.614471,0.25,5.30212,84.78941
2009,02,01,26.89093,26.152924,26.370087,1.375,6.2631855,81.77127
2009,02,02,27.077362,26.436432,26.843597,1.5,5.417391,84.66713
2009,02,03,27.529572,26.90036,27.683655,0.0,6.4993706,82.48972
2009,02,04,27.279327,26.595978,27.192322,0.0,5.732422,84.10477
2009,02,05,27.368225,26.716644,27.521881,2.125,5.759472,84.33547
2009,02,06,27.233612,26.61502,27.398163,1.75,5.596775,84.667206
2009,02,07,27.213104,26.536835,27.19812,0.0,5.8329525,83.83151
2009,02,08,27.384369,26.833344,27.442108,0.125,5.526125,84.899704
2009,02,09,27.14566,26.515656,26.732819,5.875,5.659977,83.87567
2009,02,10,27.044464,26.330261,26.655243,5.375,5.5881615,84.00732
2009,02,11,26.606232,25.861115,26.190094,0.0,5.2849693,84.45379
2009,02,12,27.70935,26.933136,27.180786,0.0,6.8025627,81.124626
2009,02,13,27.234772,26.54663,27.130798,0.375,6.1782017,82.80666
2009,02,14,26.41397,25.889374,25.889435,10.25,4.478119,86.59055
2009,02,15,26.27182,25.8219,25.56668,0.0,5.8053265,82.28005
2009,02,16,26.671417,25.928314,26.39975,0.0,7.112627,79.33525
2009,02,17,25.893646,25.34903,25.73941,8.875,5.068014,84.688484
2009,02,18,26.21701,25.588196,26.065521,0.0,5.3145504,84.25108
2009,02,19,26.57071,25.932648,26.423004,2.25,6.006193,82.57379
2009,02,20,27.378448,26.729156,27.563354,0.125,6.6448174,81.97137
2009,02,21,26.911896,26.286072,27.000702,3.0,5.1316032,85.609634
2009,02,22,27.018036,26.411041,26.907867,0.25,5.4769154,84.55718
2009,02,23,26.959015,26.291504,26.901886,0.0,5.8144875,83.59959
2009,02,24,26.88382,26.20462,26.787262,6.625,4.970993,85.88383
2009,02,25,27.168121,26.50418,26.744232,2.75,5.520853,84.28259
2009,02,26,27.239807,26.657532,26.748383,4.625,5.8043365,83.479576
2009,02,27,27.173096,26.536285,27.194458,1.625,5.3256607,85.23451
2009,02,28,27.241669,26.535004,27.327545,0.0,5.7590714,84.157104
2009,03,01,27.262817,26.65097,27.079498,1.875,4.943924,86.200005
2009,03,02,27.35965,26.73642,27.310425,5.625,4.5882072,87.3654
2009,03,03,27.980743,27.32608,28.290314,0.0,8.00448,79.18509
2009,03,04,27.841278,27.20282,28.171661,0.0,6.9675064,81.75594
2009,03,05,27.757599,27.173492,28.262054,0.0,6.3587494,83.437416
2009,03,06,27.84378,27.302338,28.49997,0.0,6.521862,83.24619
2009,03,07,27.846405,27.297516,28.12857,2.0,6.2632236,83.55881
2009,03,08,26.989532,26.296692,26.602081,3.375,4.552597,86.93008
2009,03,09,27.503357,26.784546,27.353119,4.125,6.8490887,81.18677
2009,03,10,26.636932,26.013977,26.689484,2.375,4.6075478,86.84031
2009,03,11,27.142426,26.497284,27.234924,4.0,5.8356686,83.8589
2009,03,12,27.583466,27.00473,27.874573,2.125,6.553938,82.53871
2009,03,13,26.736847,26.200714,26.814606,6.5,4.4493046,87.3856
2009,03,14,26.97702,26.41626,27.57315,1.625,6.0899677,83.486244
2009,03,15,27.073578,26.464996,27.112701,9.875,5.932535,83.47276
2009,03,16,27.640656,26.995087,27.762115,1.75,7.0169353,81.181885
2009,03,17,27.252228,26.652863,27.241913,0.0,6.3668613,82.39687
2009,03,18,26.717163,26.082245,26.362213,3.5,5.39464,84.29183
2009,03,19,26.348663,25.746735,26.035278,7.0,5.1101513,84.82964
2009,03,20,26.694733,25.97879,26.67923,0.125,5.593811,84.01376
2009,03,21,26.664642,26.037231,26.734283,0.25,4.1088448,88.2956
2009,03,22,27.17044,26.530243,28.09967,0.0,6.538519,82.8072
2009,03,23,27.19986,26.612305,27.801086,0.25,5.712515,84.714966
2009,03,24,27.175568,26.540314,27.440887,0.625,5.303814,85.50614
2009,03,25,27.334503,26.748535,27.698761,3.25,5.728874,84.579185
2009,03,26,28.291931,27.652191,28.472565,0.125,8.046255,79.29725
2009,03,27,27.869965,27.27951,28.25293,0.375,6.49457,83.07466
2009,03,28,27.312714,26.790558,27.359467,5.125,5.03541,86.17377
2009,03,29,27.169952,26.630402,26.777466,4.25,4.745466,86.51648
2009,03,30,27.057648,26.467712,27.266327,3.0,5.180542,85.69733
2009,03,31,26.761139,26.161987,27.091217,5.5,4.5570374,87.28868
2009,04,01,26.573639,25.973969,26.689728,4.5,4.6667805,86.671326
2009,04,02,26.363312,25.780792,26.854156,11.375,5.179695,85.34898
2009,04,03,26.65091,25.954132,27.360199,0.375,6.1876316,83.01073
2009,04,04,26.924713,26.304901,27.14096,2.375,5.8734474,83.66452
2009,04,05,26.671417,26.111176,26.022247,7.25,4.3131886,87.185684
2009,04,06,26.112701,25.508087,26.430145,0.0,3.8444595,88.850494
2009,04,07,26.35263,25.719574,26.765472,11.375,4.6241665,86.851845
2009,04,08,26.362396,25.902588,26.138245,19.0,4.7196274,86.074135
2009,04,09,26.477448,25.979279,25.853119,8.375,4.404049,86.78392
2009,04,10,26.6044,26.031189,26.853607,0.0,4.2871075,87.87332
2009,04,11,26.727325,26.141388,27.307526,0.0,5.5645313,84.674286
2009,04,12,25.903595,25.358673,26.394104,11.625,3.5519848,89.67676
