Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2019,01,01,28.260986,26.992401,27.27298,0.35,23.334988,35.600853
2019,01,02,27.698608,26.452515,27.091187,0.0,23.088047,35.598484
2019,01,03,27.50357,26.31195,26.794098,0.0,22.375854,36.484646
2019,01,04,28.266205,27.057343,27.314423,0.0,22.592474,37.801453
2019,01,05,28.393616,27.17215,27.263184,0.0,25.177235,30.47673
2019,01,06,28.0708,26.720093,26.932312,0.0,23.713394,33.23335
2019,01,07,27.820892,26.637909,26.785217,1.9,22.38337,36.430065
2019,01,08,27.834625,26.594543,26.783844,0.25,23.98413,31.878319
2019,01,09,27.83139,26.644562,27.14331,0.05,23.657448,34.211987
2019,01,10,28.088104,27.166351,27.682098,0.3,15.504309,58.22527
2019,01,11,29.228302,28.207092,28.498383,0.0,17.014608,56.287663
2019,01,12,29.540558,28.336365,28.640472,0.0,21.302803,45.720993
2019,01,13,29.137299,28.271545,28.868073,0.0,15.20455,61.767662
2019,01,14,28.784027,28.001343,28.759613,0.0,12.592068,68.13695
2019,01,15,29.177582,28.322754,29.330658,0.0,16.52684,59.541016
2019,01,16,29.412018,28.581848,29.181702,0.0,17.122385,57.720417
2019,01,17,29.115051,28.283234,29.251068,0.0,14.555771,64.201996
2019,01,18,29.462555,28.725739,29.512177,0.0,14.926821,63.83914
2019,01,19,29.284668,28.541473,28.97525,0.0,14.363138,64.10714
2019,01,20,29.312134,28.528717,28.545624,0.05,14.495226,62.862377
2019,01,21,28.961395,28.130524,28.499176,0.0,13.767511,64.63143
2019,01,22,29.670563,28.794586,29.145966,0.0,16.447325,59.30323
2019,01,23,29.600739,28.828766,29.508118,0.0,15.189085,63.195175
2019,01,24,27.904114,27.255829,27.298798,0.6,9.022043,75.13895
2019,01,25,28.578339,27.650116,27.840576,0.0,11.766552,68.5887
2019,01,26,29.87619,28.988312,29.375885,0.0,16.315712,60.16214
2019,01,27,29.161774,28.330658,28.467346,0.0,12.063885,68.9506
2019,01,28,27.404144,26.800018,27.264557,2.0,7.231533,80.03278
2019,01,29,28.354767,27.61322,27.34906,5.0,9.286213,74.48634
2019,01,30,27.612915,26.85727,27.50769,6.95,10.16551,72.32899
2019,01,31,28.916107,28.174866,28.81958,0.0,13.664419,65.54357
2019,02,01,28.689453,27.806152,28.694061,0.0,10.933809,72.227516
2019,02,02,27.084625,26.61554,27.502441,6.2,7.074091,80.73806
2019,02,03,28.513245,27.731201,28.418518,0.0,11.344259,70.71967
2019,02,04,29.50119,28.691742,29.395447,0.0,13.578659,66.882614
2019,02,05,29.793304,29.037811,29.471588,0.0,14.185562,65.554245
2019,02,06,29.71231,28.974213,29.602814,2.15,15.483564,62.686085
2019,02,07,29.28659,28.536957,29.400513,0.0,14.273781,65.19746
2019,02,08,29.181,28.442719,28.649567,0.1,13.107307,66.62055
2019,02,09,29.945312,28.859375,29.377136,0.0,21.13547,48.39753
2019,02,10,29.27353,28.082245,29.095947,0.0,27.522161,31.702501
2019,02,11,29.29004,27.97702,28.769867,0.0,27.691904,29.969898
2019,02,12,29.05307,27.763,28.316406,0.0,24.105621,37.41076
2019,02,13,28.974945,27.895325,28.84201,0.0,20.874367,47.431313
2019,02,14,29.289642,28.344177,29.336487,0.0,16.941422,58.540066
2019,02,15,29.788116,28.620667,29.340881,0.0,24.269646,40.621136
2019,02,16,29.18927,28.014954,28.883514,0.0,26.881666,32.46568
2019,02,17,28.99295,28.100159,28.894806,0.0,15.118114,62.04389
2019,02,18,30.123932,29.168365,29.940063,0.0,16.673061,60.592724
2019,02,19,30.485138,29.58139,30.175293,0.0,18.27266,57.39221
2019,02,20,30.229218,29.413818,30.245056,0.05,16.366611,61.989285
