Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2006,01,01,27.324524,27.012817,27.287354,0.0,4.952503,86.343765
2006,01,02,27.7016,27.351196,27.919067,0.0,6.159361,83.63256
2006,01,03,27.942871,27.601898,27.841553,0.0,6.4503403,82.78153
2006,01,04,27.690186,27.390778,27.55841,0.0,6.1725483,83.24787
2006,01,05,27.413727,27.075592,27.340546,0.0,5.5105476,84.85233
2006,01,06,27.5766,27.220886,27.675842,0.0,6.5855255,82.2495
2006,01,07,27.00644,26.604279,26.871582,1.6666667,5.2086277,85.28226
2006,01,08,27.25998,26.925903,27.001373,1.3333334,5.8112125,83.70447
2006,01,09,27.505493,27.209045,27.542084,0.6666666,6.5985947,82.074455
2006,01,10,27.336151,27.002716,27.17221,2.7333333,5.8190784,83.84541
2006,01,11,27.451874,27.130463,27.36383,0.0,5.836622,83.977905
2006,01,12,27.12799,26.802765,26.944305,0.6666667,5.2760696,85.15535
2006,01,13,27.246643,26.9198,27.22052,0.0,5.7529373,84.07427
2006,01,14,27.356873,26.989502,27.372406,1.0666667,6.115814,83.21993
2006,01,15,27.131744,26.757172,27.06427,0.0,5.6453304,84.22806
2006,01,16,27.411835,27.027802,27.294281,0.0,5.7379074,84.184494
2006,01,17,27.223724,26.919708,27.082,0.0,5.466051,84.74483
2006,01,18,27.033478,26.737793,27.108307,0.0,5.4369907,84.84937
2006,01,19,27.381836,27.060028,27.329803,0.0,6.0572224,83.33911
2006,01,20,27.219055,26.871246,27.153778,0.0,5.636818,84.33444
2006,01,21,27.587128,27.266846,27.67038,0.0,5.8536224,84.21721
2006,01,22,27.867523,27.529297,27.760468,0.0,6.2922707,83.12367
2006,01,23,28.03653,27.720062,28.079193,0.0,6.543247,82.7742
2006,01,24,28.216553,27.896729,28.234924,0.0,6.8278675,82.18738
2006,01,25,28.114899,27.750214,28.1315,0.0,6.881998,81.9376
2006,01,26,27.840393,27.539215,27.803436,12.0,5.8524513,84.34268
2006,01,27,27.227875,26.876343,27.265045,0.26666668,4.9183044,86.4203
2006,01,28,26.9216,26.591888,26.97754,2.2,5.0104237,85.93029
2006,01,29,27.483643,27.162415,27.54132,0.0,5.417406,85.282585
2006,01,30,27.549835,27.271027,27.668427,0.53333336,5.6990757,84.63215
2006,01,31,27.262909,26.98407,27.459198,0.0,5.4009876,85.256424
2006,02,01,27.785126,27.47992,27.60611,0.0,6.1189766,83.439575
2006,02,02,27.625488,27.278198,27.658783,0.0,5.5028915,85.152794
2006,02,03,28.242432,27.896637,28.311737,0.0,7.033119,81.73383
2006,02,04,28.332489,28.028046,28.252014,0.13333334,7.4452953,80.59596
2006,02,05,28.107635,27.79013,28.20465,0.0,6.361809,83.37393
2006,02,06,27.641693,27.32132,27.805237,1.1333333,6.055149,83.8021
2006,02,07,27.864319,27.513123,28.001526,0.0,6.294935,83.35263
2006,02,08,28.2966,27.954315,28.45337,0.0,6.910204,82.20041
2006,02,09,28.009735,27.647064,28.086395,0.06666667,6.4837036,82.938126
2006,02,10,27.787598,27.485657,27.984985,0.0,6.5637665,82.62492
2006,02,11,27.84143,27.462128,27.838257,0.0,6.940117,81.47056
2006,02,12,27.552216,27.21225,27.624817,3.2,6.081394,83.5593
2006,02,13,28.084808,27.77475,27.986084,0.0,6.9338017,81.646576
2006,02,14,27.594452,27.256775,27.213135,6.6,5.274805,85.39154
2006,02,15,27.147278,26.772217,27.140228,0.0,5.657942,84.263214
2006,02,16,28.159515,27.87088,28.113007,0.06666667,7.519659,80.24271
2006,02,17,27.833313,27.505585,27.901917,0.2,6.6438046,82.32753
2006,02,18,27.882446,27.512054,28.029755,2.6666667,6.504387,82.82704
2006,02,19,28.14621,27.760223,28.115479,2.4,6.7243557,82.33485
2006,02,20,28.233612,27.882751,28.386871,0.2,7.4226055,80.80642
2006,02,21,27.17514,26.836395,27.385223,3.733333,5.7984257,84.10271
2006,02,22,27.352448,26.975433,27.27069,2.4,5.6903496,84.293846
2006,02,23,28.049469,27.762085,28.243835,0.0,7.9823265,79.186424
2006,02,24,28.488617,28.19394,28.556946,0.0,7.7708626,80.1037
2006,02,25,28.192505,27.89859,28.141846,0.0,7.022875,81.57897
2006,02,26,28.31955,27.983124,28.3107,0.0,7.3800926,80.83153
2006,02,27,28.753784,28.444183,28.768524,0.0,8.30077,79.00654
2006,02,28,28.402496,28.1055,28.470001,0.13333334,7.809675,79.90296
2006,03,01,28.039124,27.661804,28.12201,3.6666665,6.639433,82.56458
2006,03,02,27.995178,27.69635,27.728088,7.3333335,6.371748,82.87812
2006,03,03,28.342255,28.06723,28.134186,0.0,6.8614674,81.9943
2006,03,04,28.503723,28.183228,28.200745,0.0,6.9030304,81.95538
2006,03,05,28.32254,28.020966,28.210815,0.0,6.896372,81.98337
2006,03,06,28.42163,28.107483,28.283478,0.0,7.1754303,81.33353
2006,03,07,28.356262,28.0336,27.92569,1.1333333,6.955368,81.52445
2006,03,08,27.244598,26.837341,26.946442,12.466667,5.593445,84.264366
2006,03,09,26.867645,26.450317,26.467682,6.0,5.071331,85.32494
2006,03,10,27.292725,26.93991,27.220764,2.8666668,6.550932,81.86546
2006,03,11,28.00299,27.706787,28.145721,0.0,7.7614594,79.64626
2006,03,12,28.215057,27.900604,28.343506,0.2,7.50317,80.54905
2006,03,13,28.206787,27.89618,28.064148,7.933333,6.9022293,81.81319
2006,03,14,28.365112,28.06491,28.332977,0.0,7.068657,81.66423
2006,03,15,27.683685,27.313232,27.42514,21.133331,5.7182884,84.35907
2006,03,16,27.91568,27.618622,28.098267,6.8,6.922697,81.795525
2006,03,17,28.101227,27.797089,27.810516,8.333334,6.8363647,81.71794
2006,03,18,27.956146,27.648926,27.893158,0.13333334,6.922825,81.57592
2006,03,19,28.130829,27.846771,28.078827,0.0,7.4450245,80.39976
2006,03,20,28.340302,28.034607,28.135681,0.0,7.594652,80.07204
2006,03,21,28.386444,28.110443,28.425934,0.2,7.8176746,79.83074
2006,03,22,26.986786,26.647186,26.309906,27.133335,5.108904,85.07779
2006,03,23,27.878906,27.551514,27.731201,0.0,7.455509,79.96953
2006,03,24,28.234924,27.926727,28.329834,0.0,8.171366,78.79997
2006,03,25,28.520905,28.218353,28.600769,0.0,8.9897995,77.04131
2006,03,26,28.656647,28.365662,28.537994,0.0,7.419388,80.98266
2006,03,27,28.567047,28.265137,28.245148,1.6,6.7189236,82.48203
2006,03,28,28.353516,28.006165,28.241547,0.73333335,6.4690056,83.13009
2006,03,29,28.329834,27.946106,28.076752,0.33333334,6.8057823,82.0805
2006,03,30,28.635345,28.291473,28.604218,2.6,7.9620667,79.670074
2006,03,31,28.645477,28.324005,28.497772,1.7333333,7.4376183,80.8913
2006,04,01,28.701874,28.341461,28.774017,0.0,7.793995,80.2945
2006,04,02,28.477417,28.127167,28.513733,0.4,6.859459,82.39305
2006,04,03,28.666077,28.360657,28.598724,0.06666667,7.1963043,81.61947
2006,04,04,28.320038,27.99057,28.258087,0.4,6.3450356,83.46932
2006,04,05,27.588379,27.220612,27.625336,1.2,5.551035,84.99355
2006,04,06,28.018097,27.67212,27.847504,0.06666667,6.058588,83.83289
2006,04,07,28.406158,28.087616,28.566833,0.4,6.507923,83.34686
