Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2016,01,01,27.144257,26.556488,27.061584,0.8,10.459419,70.77382
2016,01,02,27.095673,26.438812,26.976013,0.06666667,16.684353,53.1447
2016,01,03,27.272278,26.583984,26.612946,0.26666668,16.330076,53.14848
2016,01,04,27.431244,26.768158,26.791748,0.0,16.537086,53.051884
2016,01,05,26.969696,26.37384,26.710938,1.0666667,11.742769,66.50366
2016,01,06,27.134583,26.574554,26.901855,0.0,10.376076,70.733055
2016,01,07,27.72998,27.093628,27.358643,0.0,12.504303,65.664024
2016,01,08,27.155884,26.575653,26.955383,0.0,8.690546,75.56438
2016,01,09,27.562073,27.131012,27.57022,0.0,7.3212013,80.144196
2016,01,10,27.760101,27.353912,27.83081,0.0,6.959654,81.41031
2016,01,11,27.721588,27.311584,27.871643,0.0,6.547735,82.552246
2016,01,12,27.744629,27.323883,27.788177,0.0,7.3248863,80.38593
2016,01,13,27.974213,27.557953,27.919739,0.0,7.713291,79.50405
2016,01,14,28.006317,27.57965,27.95871,0.0,7.424549,80.316154
2016,01,15,28.207,27.764252,28.18039,0.0,7.9810047,79.11278
2016,01,16,28.102936,27.689178,28.245148,0.0,6.473345,83.12232
2016,01,17,27.705261,27.386139,27.945526,0.0,5.467495,85.49351
2016,01,18,27.447083,27.095612,27.793121,0.0,5.6629257,84.8406
2016,01,19,26.983368,26.602997,27.027466,9.599999,5.1319084,85.6314
2016,01,20,27.359436,27.002808,27.437347,0.0,6.7805824,81.46669
2016,01,21,27.889374,27.48407,27.873535,0.0,7.848999,79.08708
2016,01,22,27.919891,27.507324,28.05127,0.0,8.465824,77.676476
2016,01,23,27.797852,27.392395,28.248108,0.0,8.912624,76.766495
2016,01,24,27.960175,27.472137,27.668457,0.0,9.600035,74.11306
2016,01,25,27.247162,26.609802,26.983368,0.0,18.800148,47.225655
2016,01,26,26.945068,26.342133,26.740051,0.0,15.238031,56.607906
2016,01,27,26.766205,26.072754,26.39502,0.0,17.126875,50.226357
2016,01,28,26.580383,25.904266,26.21103,0.0,17.229727,49.37993
2016,01,29,26.969208,26.248566,26.597015,0.0,18.088694,48.054157
2016,01,30,26.549866,25.830902,26.120789,0.0,16.587093,51.007057
2016,01,31,26.121307,25.438416,25.987762,0.0,13.832048,58.82147
2016,02,01,26.135406,25.592926,26.161469,0.0,8.539608,74.837395
2016,02,02,26.188324,25.707367,26.146332,0.0,6.63962,80.41832
2016,02,03,26.474487,26.01538,26.615936,0.0,6.8136215,80.45494
2016,02,04,26.921051,26.455475,26.917328,0.0,6.950655,80.412704
2016,02,05,27.468262,26.95636,27.387512,0.0,7.9622707,78.17312
2016,02,06,27.578766,27.079742,27.574585,0.0,7.845976,78.726395
2016,02,07,27.406494,26.986542,27.660675,0.0,7.3127537,80.27184
2016,02,08,27.652985,27.19635,27.83957,1.2666667,8.1569805,78.22332
2016,02,09,28.15738,27.570099,28.216888,0.0,10.800098,71.794945
2016,02,10,27.982147,27.293427,28.125397,0.0,13.798971,63.770504
2016,02,11,27.370453,26.790741,27.396484,0.0,10.379103,71.56285
2016,02,12,27.345856,26.8479,27.307343,0.0,8.258158,77.25531
2016,02,13,27.613586,27.192291,27.71164,0.0,8.104485,78.20103
2016,02,14,28.039062,27.629883,27.985168,0.0,7.304579,80.66411
2016,02,15,28.151398,27.821136,28.334686,1.0666667,6.623495,82.82066
2016,02,16,28.373993,28.019989,28.447662,0.0,6.4074326,83.48999
2016,02,17,28.351074,27.98291,28.472626,0.0,6.40641,83.51658
2016,02,18,28.178528,27.821106,28.401031,0.0,6.227989,83.90876
2016,02,19,28.471893,28.111816,28.74414,0.0,7.4956436,81.01593
2016,02,20,28.75113,28.376282,28.842743,0.0,6.9288673,82.55151
2016,02,21,28.321442,27.968262,28.65268,0.06666667,6.586235,83.23033
2016,02,22,28.509552,28.144531,28.938934,0.0,7.069519,82.29636
2016,02,23,28.788147,28.413086,28.986572,0.0,7.1896286,82.04521
2016,02,24,28.982727,28.599945,29.167969,0.0,7.63488,81.13252
2016,02,25,28.562225,28.202972,28.979828,0.06666667,7.3834267,81.55403
2016,02,26,28.61084,28.28476,28.785461,3.0,6.7574196,82.926605
2016,02,27,28.394531,28.065643,28.529388,0.0,6.2413063,83.99431
2016,02,28,28.38742,28.061493,28.664093,0.13333334,6.4436607,83.604225
2016,02,29,28.369751,28.009033,28.81314,0.53333336,6.645134,83.23726
2016,03,01,28.581543,28.259338,28.48764,5.8,6.94915,82.13574
2016,03,02,28.72815,28.39798,28.79013,0.0,7.978159,79.84773
2016,03,03,28.587128,28.25473,28.782623,0.0,8.079414,79.58308
2016,03,04,28.99826,28.612885,29.206146,0.0,8.101849,80.02272
2016,03,05,28.289764,28.06958,27.928375,9.2,5.142391,86.34241
2016,03,06,28.374786,28.109497,28.326172,0.0,6.3865128,83.42712
2016,03,07,28.893982,28.531006,29.050507,0.0,8.58971,78.628075
2016,03,08,28.522919,28.176208,27.947235,6.9333334,6.342325,83.174065
2016,03,09,28.856873,28.485352,28.685883,2.6666665,6.813038,82.68628
2016,03,10,28.761108,28.461914,28.8833,0.0,6.9159966,82.62485
2016,03,11,27.966034,27.564606,28.33014,0.33333334,5.9156036,84.65266
2016,03,12,28.344727,28.023773,28.717865,4.4,7.2868195,81.51663
2016,03,13,27.23819,26.805573,27.388672,25.066668,5.4657936,85.01771
2016,03,14,27.433563,27.057404,27.282227,3.4,5.4720383,84.90664
2016,03,15,28.979065,28.571259,29.176117,0.0,8.48872,79.03239
2016,03,16,28.318115,27.934906,28.737213,0.33333334,7.6728573,80.55929
2016,03,17,28.115723,27.704163,28.348328,5.5333333,6.1597557,84.036156
2016,03,18,27.441162,27.090363,27.393402,6.7333336,5.417076,85.155365
2016,03,19,28.01056,27.731293,28.471283,0.0,6.365341,83.620964
2016,03,20,28.291016,28.003876,28.557007,0.0,6.480461,83.40766
2016,03,21,27.312012,26.984344,27.562103,12.933334,4.658764,87.35898
2016,03,22,28.277313,28.007507,28.661835,0.0,7.54397,80.801994
2016,03,23,28.485107,28.145203,28.917328,0.0,7.032154,82.36785
2016,03,24,27.215393,26.770752,27.751312,11.6,5.970932,83.97695
2016,03,25,27.98169,27.639618,28.239685,1.6,6.2731895,83.63897
2016,03,26,27.910278,27.578278,28.431152,1.1333334,6.01474,84.486946
2016,03,27,28.079834,27.802887,28.482666,2.266667,5.6478386,85.47684
2016,03,28,28.407074,28.133453,28.706146,0.26666668,5.9235153,84.96449
2016,03,29,28.650757,28.372711,28.881104,0.0,5.7880173,85.45683
2016,03,30,28.52835,28.26065,28.688812,4.7333336,5.783291,85.30563
2016,03,31,28.096954,27.828186,28.660736,0.0,6.113655,84.44089
2016,04,01,27.601624,27.279785,28.106415,7.1333337,5.5224533,85.48462
2016,04,02,27.83191,27.547028,27.989807,6.0,5.8355637,84.556915
2016,04,03,28.16571,27.909363,28.427032,0.26666668,5.8082695,85.01588
2016,04,04,28.343262,28.09085,28.645477,0.0,5.7675476,85.30871
2016,04,05,28.156158,27.832245,28.58603,0.73333335,6.162071,84.24945
2016,04,06,27.542572,27.14508,28.058716,18.266666,5.9443207,84.33224
2016,04,07,27.685608,27.316254,28.186829,1.9333332,6.5222187,82.937
2016,04,08,27.952545,27.591125,28.418365,0.0,6.4094276,83.45668
2016,04,09,27.795502,27.454681,28.043884,17.866665,5.9793625,84.22623
2016,04,10,27.580688,27.30014,27.717499,0.0,5.913187,84.1005
2016,04,11,27.976105,27.644012,28.354004,0.0,6.1376305,84.09875
2016,04,12,28.08664,27.804504,28.036438,4.2666664,5.499588,85.48559
2016,04,13,28.349945,28.09082,28.620544,0.0,6.601776,83.159355
2016,04,14,28.525116,28.239899,28.693756,0.0,6.061676,84.60273
2016,04,15,27.84488,27.5047,27.645844,18.333334,5.2070045,85.94048
2016,04,16,28.235687,27.981598,28.716187,0.0,6.6448593,83.14336
2016,04,17,28.353485,28.104828,28.390045,1.0,6.243561,83.85821
2016,04,18,28.253723,27.962341,28.598816,0.0,6.4485054,83.52955
2016,04,19,28.500275,28.188416,28.619629,1.6666667,6.7746887,82.71735
2016,04,20,28.682892,28.39624,29.006134,0.0,7.2892685,81.817
2016,04,21,28.874725,28.579498,29.203094,0.0,7.252407,82.11409
2016,04,22,28.71988,28.456451,29.030243,0.0,6.542923,83.70154
2016,04,23,28.839294,28.60138,29.082245,0.0,7.300083,81.87013
2016,04,24,28.615814,28.267426,28.91452,0.0,6.2901344,84.2258
2016,04,25,28.617126,28.333374,29.134949,0.8,7.0146904,82.63199
2016,04,26,28.067047,27.717773,28.623993,1.3333333,6.0791016,84.495766
2016,04,27,27.971497,27.640778,28.631104,0.06666667,6.2411346,84.08909
2016,04,28,27.958923,27.6091,27.231445,24.533333,4.908499,86.420616
2016,04,29,28.363983,28.070007,28.13501,0.0,7.343281,80.73086
2016,04,30,28.047241,27.694244,28.63974,0.0,6.3428,83.83801
2016,05,01,28.17154,27.841522,28.60138,0.0,5.9516983,84.800735
2016,05,02,27.929352,27.620758,28.691467,0.0,6.2400475,84.147545
2016,05,03,28.00595,27.68222,28.322266,15.266667,6.0539246,84.2866
2016,05,04,27.891998,27.571625,27.935944,6.2666664,5.620865,85.078224
2016,05,05,28.09372,27.79477,28.449066,0.0,6.855097,82.33794
2016,05,06,27.713348,27.314362,27.842773,6.466667,5.499651,85.320335
2016,05,07,27.764984,27.432892,28.13974,1.1333333,6.428396,83.136215
2016,05,08,27.38208,26.980835,27.569733,6.466666,5.773073,84.34242
2016,05,09,27.98053,27.654938,28.492004,0.0,6.8862877,82.301834
2016,05,10,28.270233,27.978638,27.795532,10.733334,6.191805,83.42714
2016,05,11,28.454803,28.165344,28.406982,0.0,7.187557,81.43595
