Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2016,01,01,25.574097,24.468323,25.119934,0.125,22.439754,29.659748
2016,01,02,26.249237,25.31195,26.196564,0.75,24.149986,28.98781
2016,01,03,26.676178,25.75769,25.648163,1.375,22.569374,31.44285
2016,01,04,26.856537,25.91391,25.739136,0.0,22.184917,32.9737
2016,01,05,27.926605,26.75061,27.18512,2.875,23.293653,35.382507
2016,01,06,27.45163,26.366272,26.97528,0.0,21.930634,38.408695
2016,01,07,28.274475,27.302338,27.785736,0.0,27.802576,25.54157
2016,01,08,28.627869,27.287445,27.901215,0.0,26.825108,28.642517
2016,01,09,27.340393,26.254242,27.281433,0.0,15.098471,58.352398
2016,01,10,27.648163,26.52768,27.825714,0.0,15.771471,57.86081
2016,01,11,27.585876,26.358704,27.637146,0.0,19.51438,47.282063
2016,01,12,27.183563,25.941132,27.015533,0.0,17.481678,51.019497
2016,01,13,27.01294,25.694183,26.384583,0.0,22.622097,34.215744
2016,01,14,27.00296,25.914276,26.75644,0.0,18.159693,48.33804
2016,01,15,27.765594,26.36972,27.44217,0.0,25.055084,31.536526
2016,01,16,27.59079,26.297668,27.362854,0.0,19.332243,46.92806
2016,01,17,27.892883,27.032562,28.041992,0.0,13.976812,63.124603
2016,01,18,27.851318,27.014404,28.266296,0.0,13.720333,64.2716
2016,01,19,26.734222,26.038177,26.284912,0.5,8.186308,76.05388
2016,01,20,27.377014,26.271332,26.810303,0.0,19.707022,44.11366
2016,01,21,26.957367,25.711609,26.561737,0.0,22.634918,34.863235
2016,01,22,26.211914,24.747406,25.84018,0.0,23.421583,29.660395
2016,01,23,26.306946,25.076721,26.541016,0.0,24.969482,28.05713
2016,01,24,26.455078,25.336365,25.843353,0.0,26.413929,20.68873
2016,01,25,26.558441,25.63153,26.16388,0.0,26.682629,21.388807
2016,01,26,26.727905,25.739838,26.101593,0.0,25.857737,23.537733
2016,01,27,26.06076,25.080475,25.480896,0.0,25.125694,22.91521
2016,01,28,26.128906,25.148895,25.58667,0.0,25.151646,23.319275
2016,01,29,26.491028,25.527313,25.839325,0.0,25.15877,24.439447
2016,01,30,26.542542,25.524261,25.75708,0.0,24.880413,24.909931
2016,01,31,26.746796,25.516785,26.29245,0.0,24.695814,27.793402
2016,02,01,26.579285,25.320862,26.34555,0.0,23.696953,30.931019
2016,02,02,27.641083,26.2641,27.167084,0.0,22.029385,38.82488
2016,02,03,27.799042,26.660858,27.850677,0.0,18.544899,50.522823
2016,02,04,28.379425,27.188354,27.836304,0.0,19.360895,48.302372
2016,02,05,28.461517,27.176117,27.824707,0.0,24.37193,34.877743
2016,02,06,28.38562,27.10083,28.04123,0.0,25.581554,32.504498
2016,02,07,28.284546,26.948944,28.276337,0.0,28.290634,26.372925
2016,02,08,27.455109,26.255585,27.40158,0.0,22.758175,37.66472
2016,02,09,27.756378,26.517761,27.61084,0.0,27.989704,24.269522
2016,02,10,28.04776,26.902435,28.321625,0.0,31.605295,17.9631
2016,02,11,28.106293,26.783173,27.960175,0.0,30.025936,20.402525
2016,02,12,27.505402,26.307587,27.297607,0.0,21.935328,39.551006
2016,02,13,27.933746,26.647247,27.690887,0.0,22.241428,40.10361
2016,02,14,28.195557,27.204102,27.797638,0.0,15.504339,58.506508
2016,02,15,28.41513,27.573395,28.65207,0.0,14.754257,62.431847
2016,02,16,29.080322,28.226257,29.01178,0.0,14.749773,63.21889
2016,02,17,29.819641,28.721222,29.600433,0.0,18.316631,55.852604
2016,02,18,29.264526,28.386688,29.339111,0.0,15.867447,61.174244
2016,02,19,29.5831,28.58722,29.993591,0.0,17.357918,59.100204
2016,02,20,29.904938,28.801361,30.235596,0.0,21.362482,50.35965
2016,02,21,29.60675,28.770325,30.428375,0.0,18.342928,57.845127
2016,02,22,29.966766,29.051636,30.55243,0.0,19.384163,55.76783
2016,02,23,29.920166,28.864105,30.2128,0.0,20.422129,52.482597
2016,02,24,29.618042,28.666748,29.856293,0.0,17.550018,58.319504
2016,02,25,29.685059,28.87973,30.117249,0.0,17.11334,59.96217
2016,02,26,29.904816,29.087677,30.206696,0.0,16.93308,60.586964
2016,02,27,29.121033,28.251892,29.327606,0.0,13.42001,67.14098
2016,02,28,28.852753,27.961456,29.32434,0.0,12.905214,68.3955
2016,02,29,29.138824,28.262756,29.295013,2.375,11.83773,70.96055
2016,03,01,28.815918,28.08368,28.333954,0.0,10.374994,73.08927
2016,03,02,29.579865,28.7417,29.577728,0.0,16.68334,59.73652
2016,03,03,29.252594,28.368286,29.412262,0.0,15.452005,62.350254
2016,03,04,29.471405,28.66507,29.792236,0.375,16.077599,61.67531
2016,03,05,27.601013,26.824799,26.60434,3.0,7.268751,79.135124
2016,03,06,27.951843,27.276672,27.585327,0.0,9.131973,75.255104
