Year,Month,Day,MaxT,MinT,AveT,Precip,SD,RH
2006,01,01,28.296448,27.618744,28.081726,0.0,11.927616,68.60392
2006,01,02,28.52295,27.718018,28.77539,0.0,13.303766,66.36687
2006,01,03,28.912079,28.104034,28.719696,0.0,14.198151,63.989544
2006,01,04,28.347717,27.615051,28.01236,0.35,12.216013,67.71438
2006,01,05,28.3461,27.650055,28.10257,0.0,11.515667,69.72509
2006,01,06,28.219147,27.580536,28.233765,0.0,11.192934,70.79777
2006,01,07,27.76355,27.025879,27.377441,2.75,8.995026,75.32748
2006,01,08,27.786194,27.130371,27.373993,3.15,10.469589,71.27708
2006,01,09,27.949463,27.268738,27.7919,0.0,10.221367,72.63589
2006,01,10,27.973602,27.276611,27.454071,0.0,9.883867,73.01098
2006,01,11,28.272034,27.614899,27.89981,0.0,10.890596,71.02754
2006,01,12,27.816223,27.171112,27.512909,0.0,9.034092,75.41628
2006,01,13,28.198181,27.493713,27.916992,0.0,11.319305,69.917244
2006,01,14,28.741425,27.95282,28.56427,1.15,13.49777,65.45539
2006,01,15,28.433044,27.73227,28.387604,0.0,13.641867,64.725975
2006,01,16,28.631653,27.764984,28.359772,0.0,14.684734,61.96785
2006,01,17,28.19101,27.530762,27.987091,0.0,11.787554,68.800766
2006,01,18,28.079498,27.395355,28.053497,0.0,11.046797,70.8745
2006,01,19,28.314545,27.63092,28.150696,0.15,11.964035,68.634476
2006,01,20,28.68457,27.92154,28.472992,0.0,13.761604,64.59273
2006,01,21,28.866425,28.108215,28.885101,0.0,14.206877,64.31161
2006,01,22,29.74887,28.91455,29.390717,0.0,15.720364,61.648685
2006,01,23,29.324615,28.5419,29.324982,0.0,14.970692,63.338566
2006,01,24,29.523651,28.68692,29.475647,0.0,16.260618,60.52479
2006,01,25,30.073975,29.172668,29.940918,0.0,17.200893,59.347183
2006,01,26,29.168365,28.4823,28.956146,3.4,13.257103,66.83437
2006,01,27,27.831024,27.09668,27.800385,0.85,8.328836,77.71353
2006,01,28,27.215729,26.579742,27.162933,3.25,7.328266,79.6446
2006,01,29,28.596252,27.804108,28.373993,0.0,10.804363,72.040825
2006,01,30,28.747711,28.049042,28.989594,0.0,12.176283,69.597275
2006,01,31,28.38379,27.723236,28.422333,0.0,10.263021,73.516304
2006,02,01,28.899323,28.192993,28.43991,0.05,12.168705,68.63079
2006,02,02,29.291107,28.49765,29.185394,0.0,14.177446,64.9997
2006,02,03,29.593048,28.724213,29.728912,0.0,17.383062,58.41196
2006,02,04,29.309875,28.522766,29.069672,0.0,15.240828,62.1216
2006,02,05,29.094696,28.378815,29.222748,0.15,12.409077,69.431465
2006,02,06,28.731995,28.011627,28.757904,0.45,11.142254,71.802765
2006,02,07,29.59616,28.785736,29.674957,0.0,14.602976,64.95434
2006,02,08,29.71701,28.916962,29.825134,0.0,15.871759,62.237602
2006,02,09,29.713867,28.931305,29.606262,0.0,14.443598,65.19923
2006,02,10,29.031708,28.268524,29.132812,0.0,13.434122,66.733696
2006,02,11,29.58789,28.756683,29.620087,0.0,16.389446,60.54234
2006,02,12,29.300385,28.518463,29.199799,0.0,14.273766,64.79128
2006,02,13,29.042572,28.278687,28.834045,0.0,12.942209,67.39209
2006,02,14,28.257416,27.55478,27.535034,2.95,8.8468,75.95713
2006,02,15,27.58957,26.980469,27.179749,1.75,8.306904,76.94906
2006,02,16,29.018677,28.248169,28.670624,2.85,11.798702,69.989815
2006,02,17,28.079254,27.393799,27.949646,1.85,10.327509,72.60538
2006,02,18,28.926361,28.118774,28.880798,2.05,14.249468,64.19568
2006,02,19,29.572937,28.761993,29.4917,1.15,15.69599,61.930824
2006,02,20,28.921692,28.104645,28.93274,0.1,12.981943,67.47865
2006,02,21,27.464111,26.82965,27.887299,0.1,9.546518,74.58465
2006,02,22,27.086487,26.380463,27.09262,3.55,7.13393,80.10238
2006,02,23,27.952972,27.235107,28.290619,0.0,11.063444,71.23105
2006,02,24,29.299286,28.503418,29.173584,0.25,14.744444,63.575058
2006,02,25,29.127747,28.300598,28.972412,0.0,13.261044,66.85578
2006,02,26,29.416077,28.63675,29.393372,0.0,14.148287,65.4892
2006,02,27,29.79663,29.026123,29.735046,0.0,14.638287,64.99107
2006,02,28,29.148193,28.421112,29.338928,0.1,12.85434,68.54662
2006,03,01,28.77884,27.964813,28.90448,7.25,11.613026,70.86025
2006,03,02,28.951385,28.197083,28.441742,7.95,11.359938,70.7188
2006,03,03,29.183838,28.460724,28.633514,1.05,11.219337,71.401855
2006,03,04,29.54541,28.732117,29.020142,3.6,13.213722,67.06526
2006,03,05,29.137024,28.271667,28.77594,0.0,12.591618,68.16826
2006,03,06,29.253632,28.437897,28.93814,2.35,12.668449,68.273926
2006,03,07,28.676422,27.85608,27.834747,8.7,10.692648,71.44581
2006,03,08,27.469849,26.7258,27.028595,2.3,8.700886,75.6404
2006,03,09,26.94168,26.388336,26.348999,4.25,7.088711,79.3429
2006,03,10,28.683685,27.854279,28.11618,0.0,13.813364,63.71322
2006,03,11,28.778046,27.97348,28.7789,0.0,14.320799,63.803093
2006,03,12,28.89743,28.099182,29.040253,0.1,13.210535,67.11155
2006,03,13,27.862305,27.127716,27.518402,4.9,8.425583,77.079544
2006,03,14,28.429413,27.5943,28.052399,8.5,10.246065,72.98395
2006,03,15,28.157776,27.341125,27.454926,6.65,8.828566,75.89381
2006,03,16,28.543549,27.872772,28.777588,6.55,11.781872,70.218155
2006,03,17,28.563812,27.918549,28.1456,1.5,11.91317,68.758545
2006,03,18,28.564789,27.775818,28.230408,0.85,11.505861,69.97547
